kind,name,path,target,status,notes
wp-hook,theme_mod_chroma_custom_scripts,plugins/chroma-parent-portal/chroma-parent-portal.php,filter,inventory,
wp-hook,wp,plugins/chroma-parent-portal/chroma-parent-portal.php,action,inventory,
wp-hook,wp_robots,plugins/chroma-parent-portal/chroma-parent-portal.php,filter,inventory,
wp-hook,wpseo_robots,plugins/chroma-parent-portal/chroma-parent-portal.php,filter,inventory,
wp-hook,pre_get_document_title,plugins/chroma-parent-portal/chroma-parent-portal.php,filter,inventory,
wp-hook,wpseo_title,plugins/chroma-parent-portal/chroma-parent-portal.php,filter,inventory,
wp-hook,wpseo_metadesc,plugins/chroma-parent-portal/chroma-parent-portal.php,filter,inventory,
wp-hook,wpseo_opengraph_desc,plugins/chroma-parent-portal/chroma-parent-portal.php,filter,inventory,
wp-hook,rest_authentication_errors,plugins/chroma-parent-portal/chroma-parent-portal.php,filter,inventory,
wp-hook,save_post,plugins/chroma-parent-portal/chroma-parent-portal.php,action,inventory,
wp-hook,wp_enqueue_scripts,plugins/chroma-parent-portal/chroma-parent-portal.php,action,inventory,
wp-hook,body_class,plugins/chroma-parent-portal/chroma-parent-portal.php,filter,inventory,
shortcode,chroma_parent_portal,plugins/chroma-parent-portal/chroma-parent-portal.php,,inventory,
rest-route,/login,plugins/chroma-parent-portal/includes/class-api-routes.php,'chroma-portal/v1',inventory,
rest-route,/content/dashboard,plugins/chroma-parent-portal/includes/class-api-routes.php,'chroma-portal/v1',inventory,
rest-route,/years,plugins/chroma-parent-portal/includes/class-api-routes.php,'chroma-portal/v1',inventory,
rest-route,/taxonomy/(?P<taxonomy>[a-z_]+),plugins/chroma-parent-portal/includes/class-api-routes.php,'chroma-portal/v1',inventory,
rest-route,/content/create,plugins/chroma-parent-portal/includes/class-api-routes.php,'chroma-portal/v1',inventory,
rest-route,/content/update/(?P<id>\d+),plugins/chroma-parent-portal/includes/class-api-routes.php,'chroma-portal/v1',inventory,
rest-route,/content/delete/(?P<id>\d+),plugins/chroma-parent-portal/includes/class-api-routes.php,'chroma-portal/v1',inventory,
rest-route,/system-check,plugins/chroma-parent-portal/includes/class-api-routes.php,'chroma-portal/v1',inventory,
rest-route,/cookie-test,plugins/chroma-parent-portal/includes/class-api-routes.php,'chroma-portal/v1',inventory,
wp-hook,rest_api_init,plugins/chroma-parent-portal/includes/class-api-routes.php,action,inventory,
wp-hook,admin_menu,plugins/chroma-parent-portal/includes/class-bulk-importer.php,action,inventory,
wp-hook,wp_ajax_chroma_portal_run_seed,plugins/chroma-parent-portal/includes/class-bulk-importer.php,action,inventory,
ajax-action,chroma_portal_run_seed,plugins/chroma-parent-portal/includes/class-bulk-importer.php,ajax_run_seed,inventory,
wp-hook,admin_menu,plugins/chroma-parent-portal/includes/class-bulk-uploader.php,action,inventory,
wp-hook,admin_post_chroma_portal_bulk_prepare,plugins/chroma-parent-portal/includes/class-bulk-uploader.php,action,inventory,
wp-hook,wp_ajax_chroma_portal_bulk_run,plugins/chroma-parent-portal/includes/class-bulk-uploader.php,action,inventory,
wp-hook,wp_ajax_chroma_portal_bulk_rollback,plugins/chroma-parent-portal/includes/class-bulk-uploader.php,action,inventory,
wp-hook,wp_ajax_chroma_portal_bulk_assign_files,plugins/chroma-parent-portal/includes/class-bulk-uploader.php,action,inventory,
ajax-action,chroma_portal_bulk_run,plugins/chroma-parent-portal/includes/class-bulk-uploader.php,ajax_run,inventory,
ajax-action,chroma_portal_bulk_rollback,plugins/chroma-parent-portal/includes/class-bulk-uploader.php,ajax_rollback,inventory,
ajax-action,chroma_portal_bulk_assign_files,plugins/chroma-parent-portal/includes/class-bulk-uploader.php,ajax_assign_files,inventory,
wp-hook,init,plugins/chroma-parent-portal/includes/class-cpt-registrar.php,action,inventory,
wp-hook,init,plugins/chroma-parent-portal/includes/class-cpt-registrar.php,action,inventory,
wp-hook,manage_{$post_type}_posts_columns,plugins/chroma-parent-portal/includes/class-cpt-registrar.php,filter,inventory,
wp-hook,manage_{$post_type}_posts_custom_column,plugins/chroma-parent-portal/includes/class-cpt-registrar.php,action,inventory,
wp-hook,manage_edit-{$post_type}_sortable_columns,plugins/chroma-parent-portal/includes/class-cpt-registrar.php,filter,inventory,
wp-hook,add_meta_boxes,plugins/chroma-parent-portal/includes/class-meta-boxes.php,action,inventory,
wp-hook,save_post,plugins/chroma-parent-portal/includes/class-meta-boxes.php,action,inventory,
wp-hook,admin_enqueue_scripts,plugins/chroma-parent-portal/includes/class-meta-boxes.php,action,inventory,
wp-hook,plugins_loaded,plugins/chroma-school-dashboard/chroma-school-dashboard.php,action,inventory,
wp-hook,init,plugins/chroma-school-dashboard/chroma-school-dashboard.php,action,inventory,
wp-hook,admin_menu,plugins/chroma-school-dashboard/inc/class-admin-settings.php,action,inventory,
wp-hook,admin_init,plugins/chroma-school-dashboard/inc/class-admin-settings.php,action,inventory,
rest-route,/tv/(?P<slug>[a-zA-Z0-9-]+),plugins/chroma-school-dashboard/inc/class-api-routes.php,'chroma/v1',inventory,
rest-route,/auth/google,plugins/chroma-school-dashboard/inc/class-api-routes.php,'chroma/v1',inventory,
rest-route,/portal/school/(?P<id>\d+),plugins/chroma-school-dashboard/inc/class-api-routes.php,'chroma/v1',inventory,
rest-route,/portal/me,plugins/chroma-school-dashboard/inc/class-api-routes.php,'chroma/v1',inventory,
rest-route,/weather,plugins/chroma-school-dashboard/inc/class-api-routes.php,'chroma/v1',inventory,
wp-hook,rest_api_init,plugins/chroma-school-dashboard/inc/class-api-routes.php,action,inventory,
wp-hook,rest_pre_serve_request,plugins/chroma-school-dashboard/inc/class-api-routes.php,filter,inventory,
wp-hook,user_has_cap,plugins/chroma-school-dashboard/inc/class-media-permissions.php,filter,inventory,
wp-hook,wp_ajax_nopriv_query-attachments,plugins/chroma-school-dashboard/inc/class-media-permissions.php,filter,inventory,
wp-hook,determine_current_user,plugins/chroma-school-dashboard/inc/class-media-permissions.php,filter,inventory,
wp-hook,init,plugins/chroma-school-dashboard/inc/class-portal-loader.php,action,inventory,
wp-hook,query_vars,plugins/chroma-school-dashboard/inc/class-portal-loader.php,filter,inventory,
wp-hook,template_include,plugins/chroma-school-dashboard/inc/class-portal-loader.php,filter,inventory,
wp-hook,wp_enqueue_scripts,plugins/chroma-school-dashboard/inc/class-portal-loader.php,action,inventory,
rewrite-rule,^portal/?$,plugins/chroma-school-dashboard/inc/class-portal-loader.php,,inventory,
rewrite-rule,^portal/(.+)?$,plugins/chroma-school-dashboard/inc/class-portal-loader.php,,inventory,
wp-hook,init,plugins/chroma-school-dashboard/inc/class-post-type.php,action,inventory,
wp-hook,add_meta_boxes,plugins/chroma-school-dashboard/inc/class-post-type.php,action,inventory,
wp-hook,save_post,plugins/chroma-school-dashboard/inc/class-post-type.php,action,inventory,
wp-hook,init,plugins/chroma-school-dashboard/inc/class-template-loader.php,action,inventory,
wp-hook,query_vars,plugins/chroma-school-dashboard/inc/class-template-loader.php,filter,inventory,
wp-hook,template_include,plugins/chroma-school-dashboard/inc/class-template-loader.php,filter,inventory,
wp-hook,wp_enqueue_scripts,plugins/chroma-school-dashboard/inc/class-template-loader.php,action,inventory,
wp-hook,wp_head,plugins/chroma-school-dashboard/inc/class-template-loader.php,action,inventory,
rewrite-rule,^tv/([^/]+)/?$,plugins/chroma-school-dashboard/inc/class-template-loader.php,,inventory,
wp-hook,plugins_loaded,plugins/chroma-seo-pro-reset/chroma-seo-reset.php,action,inventory,
wp-hook,admin_notices,plugins/chroma-seo-pro-reset/chroma-seo-reset.php,action,inventory,
wp-hook,plugins_loaded,plugins/chroma-seo-pro-reset/chroma-seo-reset.php,action,inventory,
wp-hook,admin_menu,plugins/chroma-seo-pro-reset/inc/admin/class-content-inspector.php,action,inventory,
wp-hook,wp_ajax_chroma_bulk_translate_all,plugins/chroma-seo-pro-reset/inc/admin/class-content-inspector.php,action,inventory,
ajax-action,chroma_bulk_translate_all,plugins/chroma-seo-pro-reset/inc/admin/class-content-inspector.php,ajax_bulk_translate_all,inventory,
wp-hook,admin_menu,plugins/chroma-seo-pro-reset/inc/admin/class-hreflang-auditor.php,action,inventory,
wp-hook,admin_menu,plugins/chroma-seo-pro-reset/inc/admin/class-llm-admin-settings.php,action,inventory,
wp-hook,admin_init,plugins/chroma-seo-pro-reset/inc/admin/class-llm-admin-settings.php,action,inventory,
wp-hook,admin_enqueue_scripts,plugins/chroma-seo-pro-reset/inc/admin/class-llm-admin-settings.php,action,inventory,
wp-hook,admin_enqueue_scripts,plugins/chroma-seo-pro-reset/inc/admin/class-schema-inspector.php,action,inventory,
wp-hook,wp_ajax_chroma_validate_page_schema,plugins/chroma-seo-pro-reset/inc/admin/class-schema-inspector.php,action,inventory,
wp-hook,wp_ajax_chroma_fix_schema_with_ai,plugins/chroma-seo-pro-reset/inc/admin/class-schema-inspector.php,action,inventory,
ajax-action,chroma_validate_page_schema,plugins/chroma-seo-pro-reset/inc/admin/class-schema-inspector.php,ajax_validate_schema,inventory,
ajax-action,chroma_fix_schema_with_ai,plugins/chroma-seo-pro-reset/inc/admin/class-schema-inspector.php,ajax_fix_schema,inventory,
wp-hook,admin_menu,plugins/chroma-seo-pro-reset/inc/admin/class-theme-translator.php,action,inventory,
wp-hook,wp_ajax_chroma_scan_theme_strings,plugins/chroma-seo-pro-reset/inc/admin/class-theme-translator.php,action,inventory,
wp-hook,wp_ajax_chroma_save_string_translations,plugins/chroma-seo-pro-reset/inc/admin/class-theme-translator.php,action,inventory,
wp-hook,wp_ajax_chroma_bulk_translate_strings,plugins/chroma-seo-pro-reset/inc/admin/class-theme-translator.php,action,inventory,
wp-hook,wp_ajax_chroma_export_po,plugins/chroma-seo-pro-reset/inc/admin/class-theme-translator.php,action,inventory,
wp-hook,wp_ajax_chroma_debug_meta,plugins/chroma-seo-pro-reset/inc/admin/class-theme-translator.php,action,inventory,
wp-hook,gettext,plugins/chroma-seo-pro-reset/inc/admin/class-theme-translator.php,filter,inventory,
ajax-action,chroma_scan_theme_strings,plugins/chroma-seo-pro-reset/inc/admin/class-theme-translator.php,ajax_scan_strings,inventory,
ajax-action,chroma_save_string_translations,plugins/chroma-seo-pro-reset/inc/admin/class-theme-translator.php,ajax_save_translations,inventory,
ajax-action,chroma_bulk_translate_strings,plugins/chroma-seo-pro-reset/inc/admin/class-theme-translator.php,ajax_bulk_translate_strings,inventory,
ajax-action,chroma_export_po,plugins/chroma-seo-pro-reset/inc/admin/class-theme-translator.php,ajax_export_po,inventory,
ajax-action,chroma_debug_meta,plugins/chroma-seo-pro-reset/inc/admin/class-theme-translator.php,ajax_debug_meta,inventory,
php-include,class-meta-box-base.php,plugins/chroma-seo-pro-reset/inc/bootstrap.php,plugins/chroma-seo-pro-reset/inc/class-meta-box-base.php,exists,
php-include,class-field-sanitizer.php,plugins/chroma-seo-pro-reset/inc/bootstrap.php,plugins/chroma-seo-pro-reset/inc/class-field-sanitizer.php,exists,
php-include,class-fallback-resolver.php,plugins/chroma-seo-pro-reset/inc/bootstrap.php,plugins/chroma-seo-pro-reset/inc/class-fallback-resolver.php,exists,
php-include,class-seo-dashboard.php,plugins/chroma-seo-pro-reset/inc/bootstrap.php,plugins/chroma-seo-pro-reset/inc/class-seo-dashboard.php,exists,
php-include,class-citation-datasets.php,plugins/chroma-seo-pro-reset/inc/bootstrap.php,plugins/chroma-seo-pro-reset/inc/class-citation-datasets.php,exists,
php-include,class-image-alt-automation.php,plugins/chroma-seo-pro-reset/inc/bootstrap.php,plugins/chroma-seo-pro-reset/inc/class-image-alt-automation.php,exists,
php-include,class-admin-help.php,plugins/chroma-seo-pro-reset/inc/bootstrap.php,plugins/chroma-seo-pro-reset/inc/class-admin-help.php,exists,
php-include,class-breadcrumbs.php,plugins/chroma-seo-pro-reset/inc/bootstrap.php,plugins/chroma-seo-pro-reset/inc/class-breadcrumbs.php,exists,
php-include,class-schema-types.php,plugins/chroma-seo-pro-reset/inc/bootstrap.php,plugins/chroma-seo-pro-reset/inc/class-schema-types.php,exists,
php-include,class-schema-validator.php,plugins/chroma-seo-pro-reset/inc/bootstrap.php,plugins/chroma-seo-pro-reset/inc/class-schema-validator.php,exists,
php-include,class-llm-client.php,plugins/chroma-seo-pro-reset/inc/bootstrap.php,plugins/chroma-seo-pro-reset/inc/class-llm-client.php,exists,
php-include,class-google-places-client.php,plugins/chroma-seo-pro-reset/inc/bootstrap.php,plugins/chroma-seo-pro-reset/inc/class-google-places-client.php,exists,
php-include,class-llm-bulk-processor.php,plugins/chroma-seo-pro-reset/inc/bootstrap.php,plugins/chroma-seo-pro-reset/inc/class-llm-bulk-processor.php,exists,
php-include,class-translation-engine.php,plugins/chroma-seo-pro-reset/inc/bootstrap.php,plugins/chroma-seo-pro-reset/inc/class-translation-engine.php,exists,
php-include,class-schema-quality.php,plugins/chroma-seo-pro-reset/inc/bootstrap.php,plugins/chroma-seo-pro-reset/inc/class-schema-quality.php,exists,
php-include,class-advanced-features.php,plugins/chroma-seo-pro-reset/inc/bootstrap.php,plugins/chroma-seo-pro-reset/inc/class-advanced-features.php,exists,
php-include,class-multilingual-manager.php,plugins/chroma-seo-pro-reset/inc/bootstrap.php,plugins/chroma-seo-pro-reset/inc/class-multilingual-manager.php,exists,
php-include,class-validation-cache.php,plugins/chroma-seo-pro-reset/inc/bootstrap.php,plugins/chroma-seo-pro-reset/inc/class-validation-cache.php,exists,
php-include,class-validation-logger.php,plugins/chroma-seo-pro-reset/inc/bootstrap.php,plugins/chroma-seo-pro-reset/inc/class-validation-logger.php,exists,
php-include,admin/class-llm-admin-settings.php,plugins/chroma-seo-pro-reset/inc/bootstrap.php,plugins/chroma-seo-pro-reset/inc/admin/class-llm-admin-settings.php,exists,
php-include,admin/class-schema-inspector.php,plugins/chroma-seo-pro-reset/inc/bootstrap.php,plugins/chroma-seo-pro-reset/inc/admin/class-schema-inspector.php,exists,
php-include,admin/class-theme-translator.php,plugins/chroma-seo-pro-reset/inc/bootstrap.php,plugins/chroma-seo-pro-reset/inc/admin/class-theme-translator.php,exists,
php-include,admin/class-content-inspector.php,plugins/chroma-seo-pro-reset/inc/bootstrap.php,plugins/chroma-seo-pro-reset/inc/admin/class-content-inspector.php,exists,
php-include,admin/class-hreflang-auditor.php,plugins/chroma-seo-pro-reset/inc/bootstrap.php,plugins/chroma-seo-pro-reset/inc/admin/class-hreflang-auditor.php,exists,
php-include,class-sitemap-integrator.php,plugins/chroma-seo-pro-reset/inc/bootstrap.php,plugins/chroma-seo-pro-reset/inc/class-sitemap-integrator.php,exists,
php-include,class-cli-commands.php,plugins/chroma-seo-pro-reset/inc/bootstrap.php,plugins/chroma-seo-pro-reset/inc/class-cli-commands.php,exists,
php-include,class-llms-txt.php,plugins/chroma-seo-pro-reset/inc/bootstrap.php,plugins/chroma-seo-pro-reset/inc/class-llms-txt.php,exists,
php-include,class-translation-api.php,plugins/chroma-seo-pro-reset/inc/bootstrap.php,plugins/chroma-seo-pro-reset/inc/class-translation-api.php,exists,
php-include,class-homepage-translation-admin.php,plugins/chroma-seo-pro-reset/inc/bootstrap.php,plugins/chroma-seo-pro-reset/inc/class-homepage-translation-admin.php,exists,
php-include,class-careers-api.php,plugins/chroma-seo-pro-reset/inc/bootstrap.php,plugins/chroma-seo-pro-reset/inc/class-careers-api.php,exists,
php-include,class-career-sync.php,plugins/chroma-seo-pro-reset/inc/bootstrap.php,plugins/chroma-seo-pro-reset/inc/class-career-sync.php,exists,
php-include,class-schema-registry.php,plugins/chroma-seo-pro-reset/inc/bootstrap.php,plugins/chroma-seo-pro-reset/inc/class-schema-registry.php,exists,
php-include,class-theme-schema-compat.php,plugins/chroma-seo-pro-reset/inc/bootstrap.php,plugins/chroma-seo-pro-reset/inc/class-theme-schema-compat.php,exists,
php-include,seo-automations/bootstrap.php,plugins/chroma-seo-pro-reset/inc/bootstrap.php,plugins/chroma-seo-pro-reset/inc/seo-automations/bootstrap.php,exists,
php-include,meta-boxes/class-schema-editor-metabox.php,plugins/chroma-seo-pro-reset/inc/bootstrap.php,plugins/chroma-seo-pro-reset/inc/meta-boxes/class-schema-editor-metabox.php,exists,
php-include,meta-boxes/,plugins/chroma-seo-pro-reset/inc/bootstrap.php,plugins/chroma-seo-pro-reset/inc/meta-boxes,exists,
php-include,meta-boxes/,plugins/chroma-seo-pro-reset/inc/bootstrap.php,plugins/chroma-seo-pro-reset/inc/meta-boxes,exists,
php-include,endpoints/kml-endpoint.php,plugins/chroma-seo-pro-reset/inc/bootstrap.php,plugins/chroma-seo-pro-reset/inc/endpoints/kml-endpoint.php,exists,
php-include,schema-builders/,plugins/chroma-seo-pro-reset/inc/bootstrap.php,plugins/chroma-seo-pro-reset/inc/schema-builders,exists,
wp-hook,wp_head,plugins/chroma-seo-pro-reset/inc/bootstrap.php,action,inventory,
wp-hook,wp_head,plugins/chroma-seo-pro-reset/inc/bootstrap.php,action,inventory,
wp-hook,wp_head,plugins/chroma-seo-pro-reset/inc/bootstrap.php,action,inventory,
wp-hook,wp_head,plugins/chroma-seo-pro-reset/inc/bootstrap.php,action,inventory,
wp-hook,wp_head,plugins/chroma-seo-pro-reset/inc/bootstrap.php,action,inventory,
wp-hook,wp_head,plugins/chroma-seo-pro-reset/inc/bootstrap.php,action,inventory,
wp-hook,wp_head,plugins/chroma-seo-pro-reset/inc/bootstrap.php,action,inventory,
wp-hook,wp_head,plugins/chroma-seo-pro-reset/inc/bootstrap.php,action,inventory,
wp-hook,wp_head,plugins/chroma-seo-pro-reset/inc/bootstrap.php,action,inventory,
wp-hook,wp_head,plugins/chroma-seo-pro-reset/inc/bootstrap.php,action,inventory,
wp-hook,wp_head,plugins/chroma-seo-pro-reset/inc/bootstrap.php,action,inventory,
wp-hook,wp_head,plugins/chroma-seo-pro-reset/inc/bootstrap.php,action,inventory,
wp-hook,wp_head,plugins/chroma-seo-pro-reset/inc/bootstrap.php,action,inventory,
wp-hook,init,plugins/chroma-seo-pro-reset/inc/bootstrap.php,action,inventory,
wp-hook,admin_enqueue_scripts,plugins/chroma-seo-pro-reset/inc/bootstrap.php,action,inventory,
wp-hook,admin_notices,plugins/chroma-seo-pro-reset/inc/bootstrap.php,action,inventory,
wp-hook,chroma_seo_dashboard_tabs,plugins/chroma-seo-pro-reset/inc/class-admin-help.php,action,inventory,
wp-hook,chroma_seo_dashboard_content,plugins/chroma-seo-pro-reset/inc/class-admin-help.php,action,inventory,
wp-hook,wp_ajax_chroma_analyze_image,plugins/chroma-seo-pro-reset/inc/class-advanced-features.php,action,inventory,
wp-hook,wp_ajax_chroma_compare_competitor,plugins/chroma-seo-pro-reset/inc/class-advanced-features.php,action,inventory,
wp-hook,chroma_breadcrumbs,plugins/chroma-seo-pro-reset/inc/class-breadcrumbs.php,action,inventory,
wp-hook,wp_head,plugins/chroma-seo-pro-reset/inc/class-breadcrumbs.php,action,inventory,
wp-hook,wp_ajax_chroma_save_breadcrumb_settings,plugins/chroma-seo-pro-reset/inc/class-breadcrumbs.php,action,inventory,
wp-hook,wp_ajax_chroma_preview_breadcrumbs,plugins/chroma-seo-pro-reset/inc/class-breadcrumbs.php,action,inventory,
wp-hook,wp_ajax_chroma_get_preview_posts,plugins/chroma-seo-pro-reset/inc/class-breadcrumbs.php,action,inventory,
ajax-action,chroma_save_breadcrumb_settings,plugins/chroma-seo-pro-reset/inc/class-breadcrumbs.php,ajax_save_settings,inventory,
ajax-action,chroma_preview_breadcrumbs,plugins/chroma-seo-pro-reset/inc/class-breadcrumbs.php,ajax_preview_breadcrumbs,inventory,
ajax-action,chroma_get_preview_posts,plugins/chroma-seo-pro-reset/inc/class-breadcrumbs.php,ajax_get_preview_posts,inventory,
wp-hook,cron_schedules,plugins/chroma-seo-pro-reset/inc/class-career-sync.php,filter,inventory,
wp-hook,chroma_career_sync_event,plugins/chroma-seo-pro-reset/inc/class-career-sync.php,action,inventory,
wp-hook,wp_ajax_chroma_sync_careers,plugins/chroma-seo-pro-reset/inc/class-career-sync.php,action,inventory,
ajax-action,chroma_sync_careers,plugins/chroma-seo-pro-reset/inc/class-career-sync.php,ajax_run_sync,inventory,
rest-route,/citation-facts,plugins/chroma-seo-pro-reset/inc/class-citation-datasets.php,'chroma/v1',inventory,
wp-hook,admin_menu,plugins/chroma-seo-pro-reset/inc/class-citation-datasets.php,action,inventory,
wp-hook,admin_init,plugins/chroma-seo-pro-reset/inc/class-citation-datasets.php,action,inventory,
wp-hook,rest_api_init,plugins/chroma-seo-pro-reset/inc/class-citation-datasets.php,action,inventory,
wp-hook,template_redirect,plugins/chroma-seo-pro-reset/inc/class-facts-generator.php,action,inventory,
wp-hook,wp_ajax_chroma_sync_gmb_data,plugins/chroma-seo-pro-reset/inc/class-google-places-client.php,action,inventory,
wp-hook,wp_ajax_chroma_get_place_id,plugins/chroma-seo-pro-reset/inc/class-google-places-client.php,action,inventory,
ajax-action,chroma_sync_gmb_data,plugins/chroma-seo-pro-reset/inc/class-google-places-client.php,ajax_sync_gmb_data,inventory,
ajax-action,chroma_get_place_id,plugins/chroma-seo-pro-reset/inc/class-google-places-client.php,ajax_get_place_id,inventory,
wp-hook,admin_menu,plugins/chroma-seo-pro-reset/inc/class-homepage-translation-admin.php,action,inventory,
wp-hook,admin_init,plugins/chroma-seo-pro-reset/inc/class-homepage-translation-admin.php,action,inventory,
wp-hook,wp_ajax_chroma_translate_homepage,plugins/chroma-seo-pro-reset/inc/class-homepage-translation-admin.php,action,inventory,
wp-hook,plugins_loaded,plugins/chroma-seo-pro-reset/inc/class-homepage-translation-admin.php,action,inventory,
ajax-action,chroma_translate_homepage,plugins/chroma-seo-pro-reset/inc/class-homepage-translation-admin.php,ajax_translate_homepage,inventory,
wp-hook,wp_get_attachment_image_attributes,plugins/chroma-seo-pro-reset/inc/class-image-alt-automation.php,filter,inventory,
wp-hook,wp_ajax_chroma_bulk_generate_start,plugins/chroma-seo-pro-reset/inc/class-llm-bulk-processor.php,action,inventory,
wp-hook,wp_ajax_chroma_bulk_generate_status,plugins/chroma-seo-pro-reset/inc/class-llm-bulk-processor.php,action,inventory,
wp-hook,wp_ajax_chroma_bulk_generate_cancel,plugins/chroma-seo-pro-reset/inc/class-llm-bulk-processor.php,action,inventory,
ajax-action,chroma_bulk_generate_start,plugins/chroma-seo-pro-reset/inc/class-llm-bulk-processor.php,ajax_start_bulk,inventory,
ajax-action,chroma_bulk_generate_status,plugins/chroma-seo-pro-reset/inc/class-llm-bulk-processor.php,ajax_get_status,inventory,
ajax-action,chroma_bulk_generate_cancel,plugins/chroma-seo-pro-reset/inc/class-llm-bulk-processor.php,ajax_cancel,inventory,
wp-hook,wp_ajax_chroma_save_llm_settings,plugins/chroma-seo-pro-reset/inc/class-llm-client.php,action,inventory,
wp-hook,wp_ajax_chroma_test_llm_connection,plugins/chroma-seo-pro-reset/inc/class-llm-client.php,action,inventory,
wp-hook,wp_ajax_chroma_generate_schema,plugins/chroma-seo-pro-reset/inc/class-llm-client.php,action,inventory,
wp-hook,wp_ajax_chroma_generate_llm_targeting,plugins/chroma-seo-pro-reset/inc/class-llm-client.php,action,inventory,
wp-hook,wp_ajax_chroma_generate_general_seo_meta,plugins/chroma-seo-pro-reset/inc/class-llm-client.php,action,inventory,
wp-hook,wp_ajax_chroma_translate_text,plugins/chroma-seo-pro-reset/inc/class-llm-client.php,action,inventory,
wp-hook,wp_ajax_chroma_fetch_available_models,plugins/chroma-seo-pro-reset/inc/class-llm-client.php,action,inventory,
ajax-action,chroma_save_llm_settings,plugins/chroma-seo-pro-reset/inc/class-llm-client.php,ajax_save_settings,inventory,
ajax-action,chroma_test_llm_connection,plugins/chroma-seo-pro-reset/inc/class-llm-client.php,ajax_test_connection,inventory,
ajax-action,chroma_generate_schema,plugins/chroma-seo-pro-reset/inc/class-llm-client.php,ajax_generate_schema,inventory,
ajax-action,chroma_generate_llm_targeting,plugins/chroma-seo-pro-reset/inc/class-llm-client.php,ajax_generate_llm_targeting,inventory,
ajax-action,chroma_generate_general_seo_meta,plugins/chroma-seo-pro-reset/inc/class-llm-client.php,ajax_generate_general_seo_meta,inventory,
ajax-action,chroma_translate_text,plugins/chroma-seo-pro-reset/inc/class-llm-client.php,ajax_translate_text,inventory,
ajax-action,chroma_fetch_available_models,plugins/chroma-seo-pro-reset/inc/class-llm-client.php,ajax_fetch_available_models,inventory,
wp-hook,add_meta_boxes,plugins/chroma-seo-pro-reset/inc/class-meta-box-base.php,action,inventory,
wp-hook,save_post,plugins/chroma-seo-pro-reset/inc/class-meta-box-base.php,action,inventory,
wp-hook,init,plugins/chroma-seo-pro-reset/inc/class-multilingual-manager.php,action,inventory,
wp-hook,query_vars,plugins/chroma-seo-pro-reset/inc/class-multilingual-manager.php,filter,inventory,
wp-hook,home_url,plugins/chroma-seo-pro-reset/inc/class-multilingual-manager.php,filter,inventory,
wp-hook,page_link,plugins/chroma-seo-pro-reset/inc/class-multilingual-manager.php,filter,inventory,
wp-hook,post_link,plugins/chroma-seo-pro-reset/inc/class-multilingual-manager.php,filter,inventory,
wp-hook,post_type_link,plugins/chroma-seo-pro-reset/inc/class-multilingual-manager.php,filter,inventory,
wp-hook,term_link,plugins/chroma-seo-pro-reset/inc/class-multilingual-manager.php,filter,inventory,
wp-hook,body_class,plugins/chroma-seo-pro-reset/inc/class-multilingual-manager.php,filter,inventory,
wp-hook,language_attributes,plugins/chroma-seo-pro-reset/inc/class-multilingual-manager.php,filter,inventory,
wp-hook,wp_head,plugins/chroma-seo-pro-reset/inc/class-multilingual-manager.php,action,inventory,
wp-hook,the_title,plugins/chroma-seo-pro-reset/inc/class-multilingual-manager.php,filter,inventory,
wp-hook,the_content,plugins/chroma-seo-pro-reset/inc/class-multilingual-manager.php,filter,inventory,
wp-hook,the_excerpt,plugins/chroma-seo-pro-reset/inc/class-multilingual-manager.php,filter,inventory,
wp-hook,pre_get_document_title,plugins/chroma-seo-pro-reset/inc/class-multilingual-manager.php,filter,inventory,
wp-hook,wp_head,plugins/chroma-seo-pro-reset/inc/class-multilingual-manager.php,action,inventory,
wp-hook,the_content,plugins/chroma-seo-pro-reset/inc/class-multilingual-manager.php,filter,inventory,
wp-hook,nav_menu_link_attributes,plugins/chroma-seo-pro-reset/inc/class-multilingual-manager.php,filter,inventory,
wp-hook,get_canonical_url,plugins/chroma-seo-pro-reset/inc/class-multilingual-manager.php,filter,inventory,
wp-hook,wp_head,plugins/chroma-seo-pro-reset/inc/class-multilingual-manager.php,action,inventory,
wp-hook,template_redirect,plugins/chroma-seo-pro-reset/inc/class-multilingual-manager.php,action,inventory,
wp-hook,gettext,plugins/chroma-seo-pro-reset/inc/class-multilingual-manager.php,filter,inventory,
rewrite-rule,^es/?$,plugins/chroma-seo-pro-reset/inc/class-multilingual-manager.php,,inventory,
rewrite-rule,^es/locations/?$,plugins/chroma-seo-pro-reset/inc/class-multilingual-manager.php,,inventory,
rewrite-rule,^es/programs/?$,plugins/chroma-seo-pro-reset/inc/class-multilingual-manager.php,,inventory,
rewrite-rule,^es/locations/(.+?)/?$,plugins/chroma-seo-pro-reset/inc/class-multilingual-manager.php,,inventory,
rewrite-rule,^es/programs/(.+?)/?$,plugins/chroma-seo-pro-reset/inc/class-multilingual-manager.php,,inventory,
rewrite-rule,^es/(.+?)/?$,plugins/chroma-seo-pro-reset/inc/class-multilingual-manager.php,,inventory,
wp-hook,wp_ajax_chroma_review_schema,plugins/chroma-seo-pro-reset/inc/class-schema-quality.php,action,inventory,
wp-hook,wp_ajax_chroma_get_review_queue,plugins/chroma-seo-pro-reset/inc/class-schema-quality.php,action,inventory,
ajax-action,chroma_review_schema,plugins/chroma-seo-pro-reset/inc/class-schema-quality.php,ajax_review,inventory,
